// Analysis: group_comparison
// Studies: 53
// Total foci: 1069
// Foci with t-values: 1045
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=17240066
// Subjects=19
-34.0	-81.0	40.0	3.87

// Reference=28334999
// Subjects=65
-34.2	-27.8	44.5	p
40.0	-22.0	45.7	p
11.8	-38.2	60.9	p
-49.5	-16.7	35.7	p

// Reference=28443010
// Subjects=38
-3.0	-33.0	54.0	-7.095

// Reference=29563830
// Subjects=20
-9.0	33.0	18.0	4.889
-9.0	33.0	18.0	4.889
-9.0	33.0	18.0	4.889

// Reference=29763448
// Subjects=28
24.0	0.0	72.0	-7.466
-15.0	-30.0	78.0	-6.429
3.0	12.0	-9.0	6.53
27.0	-30.0	39.0	7.06
39.0	21.0	15.0	7.749
27.0	-12.0	-6.0	6.309
51.0	-36.0	-15.0	5.998

// Reference=29951105
// Subjects=21
-59.1	13.8	-19.4	5.116
-22.7	59.7	24.3	5.03
4.5	22.9	74.2	-6.144
-13.6	-75.0	11.8	4.756
10.6	-41.3	-10.0	4.358
10.6	38.2	-10.0	4.072
-4.5	-22.9	83.6	-5.436
19.7	-35.2	-25.6	6.739
-4.5	-26.0	80.5	-4.1
1.5	-4.6	74.2	-4.19

// Reference=30034336
// Subjects=35
3.0	-81.0	36.0	4.12
-39.0	-84.0	-33.0	-5.3
-27.0	9.0	12.0	4.42
42.0	-9.0	12.0	4.65
3.0	-12.0	-33.0	5.1
-24.0	-51.0	9.0	4.31
18.0	-45.0	15.0	4.55
6.0	9.0	48.0	5.51
-30.0	6.0	30.0	4.29
-30.0	18.0	12.0	4.14
3.0	48.0	-21.0	-4.77
-27.0	-90.0	-24.0	-4.04
42.0	42.0	-15.0	-3.95
54.0	0.0	42.0	-5.47
-27.0	9.0	12.0	4.42
51.0	0.0	42.0	-5.7
48.0	-36.0	-27.0	4.54
-33.0	-33.0	-27.0	4.82
33.0	-57.0	0.0	3.25
-39.0	-66.0	-33.0	2.94
3.0	-57.0	-15.0	3.54
15.0	42.0	12.0	3.89
18.0	-81.0	-27.0	4.38
3.0	-81.0	36.0	4.12
-39.0	-84.0	-33.0	-5.3
-27.0	9.0	12.0	4.42
42.0	-9.0	12.0	4.65
3.0	-12.0	-33.0	5.1
-24.0	-51.0	9.0	4.31
18.0	-45.0	15.0	4.55
6.0	9.0	48.0	5.51
-30.0	6.0	30.0	4.29
-30.0	18.0	12.0	4.14
3.0	48.0	-21.0	-4.77
-27.0	-90.0	-24.0	-4.04
42.0	42.0	-15.0	-3.95
54.0	0.0	42.0	-5.47
-27.0	9.0	12.0	4.42
51.0	0.0	42.0	-5.7
48.0	-36.0	-27.0	4.54
-33.0	-33.0	-27.0	4.82
33.0	-57.0	0.0	3.25
-39.0	-66.0	-33.0	2.94
3.0	-57.0	-15.0	3.54
15.0	42.0	12.0	3.89
18.0	-81.0	-27.0	4.38

// Reference=30719061
// Subjects=30
-36.0	33.0	36.0	-4.333
-6.0	-45.0	48.0	-3.588
-15.0	-63.0	0.0	4.769
36.0	-51.0	39.0	4.184
-33.0	12.0	-12.0	-3.941
-36.0	33.0	36.0	-4.333
-6.0	-45.0	48.0	-3.588
-15.0	-63.0	0.0	4.769
-33.0	12.0	-12.0	-3.941
36.0	-51.0	39.0	4.184

// Reference=30914919
// Subjects=15
-6.0	0.0	40.0	p
-28.0	10.0	4.0	p
30.0	-6.0	-2.0	p
-2.0	26.0	-10.0	p
6.0	10.0	46.0	p
42.0	36.0	-16.0	p
-6.0	0.0	40.0	p
-28.0	10.0	4.0	p
30.0	-6.0	-2.0	p
-2.0	26.0	-10.0	p
6.0	10.0	46.0	p
42.0	36.0	-16.0	p

// Reference=32377180
// Subjects=20
3.0	24.0	39.0	5.57
3.0	24.0	39.0	5.57

// Reference=32807158
// Subjects=45
-27.0	-36.0	-15.0	-5.18
-57.0	-18.0	-3.0	-5.83
45.0	-39.0	9.0	-5.02
18.0	9.0	0.0	-4.92
-30.0	42.0	18.0	-5.09
-36.0	15.0	42.0	-4.69
-27.0	0.0	66.0	-4.66
-51.0	0.0	12.0	-5.4
-48.0	3.0	27.0	-5.58
-48.0	-27.0	39.0	-4.61
-33.0	-69.0	48.0	-5.09
-24.0	27.0	24.0	-5.32
-54.0	-48.0	36.0	-5.73
36.0	-69.0	42.0	-4.59

// Reference=33146953
// Subjects=30
-48.0	-51.0	-6.0	7.34
60.0	-24.0	-9.0	6.45
6.0	-96.0	0.0	7.48
-39.0	-54.0	27.0	6.45
-6.0	-66.0	27.0	6.24
-51.0	-42.0	39.0	7.68
-6.0	-39.0	39.0	6.93
18.0	-27.0	45.0	7.19
54.0	-57.0	42.0	6.84
-15.0	-45.0	63.0	8.63
-12.0	-39.0	21.0	-4.75
-48.0	-48.0	30.0	-4.55
-18.0	-48.0	75.0	5.58

// Reference=34108856
// Subjects=34
-3.0	21.0	-9.0	4.369
15.0	3.0	60.0	-4.659

// Reference=34122321
// Subjects=49
18.0	-60.0	-42.0	4.461
-18.0	-63.0	-42.0	4.943
18.0	-60.0	-42.0	4.461
-18.0	-63.0	-42.0	4.943

// Reference=35048524
// Subjects=60
-10.0	20.0	36.0	p
-40.0	-18.0	0.0	p
36.0	-22.0	0.0	p
-4.0	48.0	12.0	p
-1.0	-8.0	34.0	p
-4.0	48.0	10.0	p
16.0	18.0	-2.0	p
10.0	-16.0	-4.0	p

// Reference=35115998
// Subjects=30
4.0	-64.0	-2.0	-4.95
26.0	0.0	6.0	6.376
16.0	-72.0	-35.0	-5.779
4.0	-64.0	-2.0	-4.95
26.0	0.0	6.0	6.376
16.0	-72.0	-35.0	-5.779

// Reference=35464313
// Subjects=115
-36.0	-72.0	-45.0	-4.09
-57.0	-9.0	-27.0	-3.67
30.0	60.0	-9.0	-3.79
-42.0	36.0	18.0	3.76
48.0	-60.0	39.0	-4.45
0.0	-36.0	33.0	-4.12

// Reference=36530615
// Subjects=32
-30.0	-6.0	6.0	-3.92
-57.0	-51.0	15.0	-4.45
-60.0	-15.0	30.0	-4.0
-3.0	-93.0	11.0	1.778
-3.0	-93.0	11.0	1.778
12.0	-39.0	0.0	1.778
-3.0	-93.0	11.0	1.778
12.0	-39.0	0.0	1.778

// Reference=36530635
// Subjects=52
46.0	-9.0	-25.0	-5.599
27.0	-50.0	3.0	-4.818
-7.0	19.0	52.0	-5.255
48.0	-23.0	1.0	-4.995

// Reference=36744205
// Subjects=23
-38.0	-40.0	12.0	-7.15
66.0	-4.0	-22.0	-8.1
32.0	10.0	34.0	-6.59
-42.0	-26.0	-30.0	-4.58
54.0	32.0	12.0	-9.21
42.0	6.0	-18.0	-5.24
-10.0	20.0	58.0	-2.39
66.0	-36.0	-18.0	-5.11
30.0	-12.0	6.0	-6.45
6.0	-10.0	58.0	-5.39
14.0	-30.0	76.0	-5.35
-54.0	-52.0	-20.0	-5.41
44.0	-28.0	20.0	-4.31
42.0	8.0	18.0	4.82
44.0	-66.0	-12.0	4.38

// Reference=36890655
// Subjects=185
-12.0	-24.0	3.0	3.67
6.0	-21.0	15.0	3.093
24.0	12.0	54.0	4.439
39.0	-54.0	48.0	3.459
42.0	15.0	30.0	4.202
39.0	-51.0	45.0	3.999
51.0	18.0	33.0	4.558
6.0	-66.0	48.0	3.617
-12.0	-24.0	3.0	3.67
6.0	-21.0	15.0	3.093
24.0	12.0	54.0	4.439
39.0	-54.0	48.0	3.459
42.0	15.0	30.0	4.202
39.0	-51.0	45.0	3.999
51.0	18.0	33.0	4.558
6.0	-66.0	48.0	3.617

// Reference=37305743
// Subjects=41
30.0	-90.0	-18.0	5.96
-22.0	58.0	-4.0	4.66
30.0	-90.0	-18.0	5.96
-22.0	58.0	-4.0	4.66
18.0	-8.0	72.0	4.88

// Reference=37901421
// Subjects=51
42.0	54.0	-6.0	4.29
45.0	30.0	-3.0	4.0
42.0	54.0	-6.0	4.29
45.0	30.0	-3.0	4.0

// Reference=38245739
// Subjects=100
-30.0	-6.0	-45.0	5.85
36.0	-69.0	42.0	-4.69
-30.0	-78.0	36.0	-4.33
18.0	9.0	66.0	-4.32
-33.0	3.0	54.0	-4.29
-45.0	-46.0	47.0	-4.14
54.0	-30.0	-22.0	8.71
-50.0	-28.0	-20.0	8.71
57.0	-37.0	-3.0	8.71
-30.0	-40.0	-25.0	8.71
30.0	-6.0	-45.0	8.71
46.0	-60.0	39.0	-5.42
51.0	-33.0	42.0	-5.43
26.0	-59.0	62.0	-5.42
38.0	-80.0	-8.0	-5.42
22.0	30.0	41.0	-5.84
38.0	33.0	32.0	-5.84
40.0	-8.0	50.0	-5.84
8.0	50.0	-7.0	-5.84
-30.0	-6.0	-45.0	5.85
36.0	-69.0	42.0	-4.69
-30.0	-78.0	36.0	-4.33
18.0	9.0	66.0	-4.32
-33.0	3.0	54.0	-4.29
-45.0	-46.0	47.0	-4.14
54.0	-30.0	-22.0	8.71
-50.0	-28.0	-20.0	8.71
57.0	-37.0	-3.0	8.71
-30.0	-40.0	-25.0	8.71
30.0	-6.0	-45.0	8.71
46.0	-60.0	39.0	-5.42
51.0	-33.0	42.0	-5.43
26.0	-59.0	62.0	-5.42
38.0	-80.0	-8.0	-5.42
22.0	30.0	41.0	-5.84
38.0	33.0	32.0	-5.84
40.0	-8.0	50.0	-5.84
8.0	50.0	-7.0	-5.84
-30.0	-6.0	-45.0	5.85
36.0	-69.0	42.0	-4.69
-30.0	-78.0	36.0	-4.33
18.0	9.0	66.0	-4.32
-33.0	3.0	54.0	-4.29
-45.0	-46.0	47.0	-4.14
54.0	-30.0	-22.0	8.71
-50.0	-28.0	-20.0	8.71
57.0	-37.0	-3.0	8.71
-30.0	-40.0	-25.0	8.71
30.0	-6.0	-45.0	8.71
46.0	-60.0	39.0	-5.42
51.0	-33.0	42.0	-5.43
26.0	-59.0	62.0	-5.42
38.0	-80.0	-8.0	-5.42
22.0	30.0	41.0	-5.84
38.0	33.0	32.0	-5.84
40.0	-8.0	50.0	-5.84
8.0	50.0	-7.0	-5.84

// Reference=38249582
// Subjects=30
33.0	0.0	42.0	-7.77
33.0	-36.0	-30.0	6.8
-21.0	-33.0	-33.0	9.84
6.0	-60.0	12.0	-7.87
15.0	36.0	21.0	-8.31
33.0	0.0	42.0	-7.77
33.0	-36.0	-30.0	6.8
-21.0	-33.0	-33.0	9.84
6.0	-60.0	12.0	-7.87
15.0	36.0	21.0	-8.31

// Reference=38585348
// Subjects=68
-42.0	-33.0	0.0	-4.611
45.0	3.0	-21.0	-4.559
21.0	18.0	42.0	-5.252
-24.0	30.0	42.0	-5.27
3.0	-51.0	45.0	-4.515

// Reference=38681626
// Subjects=28
-51.0	-12.0	-15.0	5.141
-39.0	-81.0	-30.0	5.012
-18.0	48.0	30.0	5.246
-30.0	54.0	6.0	5.098
-24.0	-12.0	-24.0	3.63
-15.0	-78.0	6.0	4.745

// Reference=39089662
// Subjects=50
30.0	-54.0	60.0	3.663
54.0	-24.0	42.0	3.848

// Reference=39468590
// Subjects=118
